face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
fbhm_faces/58473_face3.png,Black,Black,Male,50-59,"[6.1151564e-05 9.9000347e-01 2.5840386e-04 1.1135292e-06 3.7097470e-05
 9.6264658e-03 1.2373016e-05]",[4.4468634e-05 9.9784338e-01 3.1876852e-04 1.7935243e-03],[9.9999785e-01 2.1611365e-06],"[7.0528176e-07 7.7108558e-07 6.6872626e-06 3.8343141e-04 1.2381978e-02
 1.9322222e-01 6.4259458e-01 1.4545900e-01 5.9506283e-03]"
fbhm_faces/98723_face0.png,White,White,Female,20-29,"[9.9611813e-01 2.6348162e-05 1.8629568e-03 4.8933760e-04 2.9455367e-04
 7.3952928e-05 1.1347824e-03]",[9.7614002e-01 3.0634177e-04 2.2309141e-02 1.2445144e-03],[0.01399402 0.98600596],"[1.68764544e-07 4.41899756e-04 7.11097494e-02 8.26877117e-01
 1.00797445e-01 7.69665057e-04 3.89342631e-06 4.31454801e-08
 2.08877693e-09]"
fbhm_faces/60183_face0.png,Middle Eastern,White,Male,50-59,"[0.44688234 0.0033228  0.04098073 0.02657998 0.01842078 0.01158633
 0.45222703]",[0.8787422  0.00545883 0.09858006 0.01721889],[0.9980946 0.0019054],"[6.4862725e-05 5.5431883e-05 2.9543077e-04 1.8671795e-03 1.9184360e-02
 1.7001642e-01 4.5435730e-01 2.9538235e-01 5.8776706e-02]"
fbhm_faces/28516_face0.png,White,Asian,Female,3-9,"[0.46459195 0.04744524 0.34304172 0.06063736 0.01960083 0.05031471
 0.01436824]",[0.196022  0.1039113 0.4970933 0.2029734],[0.43426484 0.56573516],"[1.4782841e-03 5.6121564e-01 2.5103030e-01 1.7319015e-01 1.2549661e-02
 5.0629006e-04 2.6311547e-05 2.8088596e-06 5.2263721e-07]"
fbhm_faces/06427_face0.png,White,White,Female,30-39,"[9.99129057e-01 2.56669466e-07 4.43068333e-04 1.04683995e-05
 5.23323479e-06 1.44468077e-05 3.97436903e-04]",[9.9984175e-01 2.2898002e-06 3.5658497e-05 1.2029829e-04],[0.00175845 0.99824154],"[6.1923133e-06 4.3362024e-04 2.0928055e-02 2.5258657e-01 4.2770731e-01
 2.8019446e-01 1.7820885e-02 3.1106206e-04 1.1783008e-05]"
fbhm_faces/50937_face0.png,Black,Black,Male,30-39,"[2.6824640e-04 7.8618962e-01 1.8254185e-02 9.2814211e-05 2.9205221e-03
 1.9183862e-01 4.3596458e-04]",[3.1561241e-04 7.2235000e-01 2.5096433e-03 2.7482480e-01],[9.9999666e-01 3.3888698e-06],"[9.0122467e-07 3.8197354e-06 9.7053133e-05 2.6278021e-02 4.8604855e-01
 4.6049905e-01 2.6964823e-02 1.0599964e-04 1.7348630e-06]"
fbhm_faces/65908_face0.png,White,White,Female,30-39,"[9.9910694e-01 5.6352760e-06 5.6585937e-04 4.3334640e-07 1.1754680e-06
 8.9370033e-06 3.1090199e-04]",[9.9989784e-01 3.0775722e-05 2.5658414e-05 4.5782424e-05],[2.441951e-04 9.997558e-01],"[8.8177899e-08 3.0905056e-05 8.8227401e-03 4.7240081e-01 4.7996005e-01
 3.7622832e-02 1.1452776e-03 1.6706597e-05 6.1369616e-07]"
fbhm_faces/05918_face10.png,Middle Eastern,White,Male,30-39,"[4.3944657e-01 1.8673440e-03 3.9655925e-03 3.5116766e-05 5.8119291e-05
 3.2777146e-03 5.5134952e-01]",[9.973580e-01 1.812300e-03 2.591713e-05 8.036784e-04],[0.9939068  0.00609316],"[1.69573032e-05 9.74129725e-05 6.56073820e-03 1.94349736e-01
 3.83632272e-01 2.92385310e-01 1.01926364e-01 1.83846895e-02
 2.64653936e-03]"
fbhm_faces/78156_face0.png,Black,Asian,Female,10-19,"[0.00782035 0.46789223 0.30239853 0.03478029 0.16208972 0.02337914
 0.00163967]",[0.00250025 0.08299335 0.89060545 0.02390091],[9.9187635e-04 9.9900806e-01],"[3.9933398e-06 8.9952378e-03 5.2621663e-01 4.4776785e-01 1.6641010e-02
 3.6854899e-04 6.4406745e-06 3.3276658e-07 9.7204458e-09]"
fbhm_faces/86194_face0.png,White,White,Male,30-39,"[4.9532050e-01 2.8097694e-04 1.0799749e-01 3.9617913e-05 2.7931834e-04
 4.2411488e-02 3.5367054e-01]",[0.95292246 0.00121562 0.00155814 0.04430377],[0.9901058  0.00989421],"[6.6241279e-07 4.1074563e-05 1.1888397e-03 2.0017153e-01 7.7558142e-01
 2.2963991e-02 5.2116393e-05 4.1008531e-07 1.0135103e-08]"
fbhm_faces/20957_face2.png,Latino_Hispanic,White,Female,30-39,"[0.1843549  0.05916241 0.455559   0.00842362 0.05083228 0.16782525
 0.07384256]",[0.526163   0.05370031 0.02688731 0.3932494 ],[0.01582499 0.98417497],"[5.3793730e-07 2.2344691e-05 2.3999212e-03 2.3156862e-01 5.8887655e-01
 1.6517840e-01 1.1624189e-02 3.2004088e-04 9.4247298e-06]"
fbhm_faces/25473_face0.png,White,White,Female,3-9,"[0.7394973  0.00116372 0.21683185 0.00093217 0.00191877 0.01432043
 0.02533579]",[0.9245724  0.01186857 0.01410374 0.04945526],[0.10655607 0.89344394],"[3.8904541e-03 9.5456618e-01 4.1305821e-02 1.8769958e-04 3.5306264e-05
 1.0957966e-05 2.5735778e-06 7.6320504e-07 2.5558180e-07]"
fbhm_faces/83150_face0.png,Black,Black,Male,20-29,"[1.0707120e-05 9.9243975e-01 9.7895321e-04 2.5798695e-07 1.0998827e-05
 6.5250224e-03 3.4361830e-05]",[9.38444100e-06 9.94523525e-01 1.24037115e-05 5.45466784e-03],[9.9999934e-01 6.4094701e-07],"[7.7290618e-09 7.0200906e-07 3.8330914e-03 8.1265241e-01 1.8012545e-01
 3.3711169e-03 1.7123122e-05 8.4144851e-08 1.5615121e-09]"
fbhm_faces/70624_face0.png,Southeast Asian,Black,Female,30-39,"[1.9711201e-04 2.0252666e-01 6.5537621e-03 1.5986558e-03 7.6317835e-01
 2.1626683e-02 4.3187998e-03]",[0.01471449 0.78839576 0.16226876 0.03462097],[1.2607482e-04 9.9987394e-01],"[9.48867793e-08 2.13996805e-06 1.47410540e-03 1.78071544e-01
 6.76885784e-01 1.39195144e-01 4.26760083e-03 1.00705445e-04
 2.82101837e-06]"
fbhm_faces/79385_face1.png,Latino_Hispanic,Black,Male,40-49,"[0.01558607 0.04748817 0.8639801  0.00412162 0.03511567 0.02629311
 0.00741522]",[0.26005647 0.43136263 0.15681523 0.15176573],[9.9979568e-01 2.0430352e-04],"[7.39028183e-05 1.06446154e-04 3.52468737e-03 2.60891952e-02
 2.28512451e-01 5.35463035e-01 1.98763415e-01 7.37735024e-03
 8.94611439e-05]"
fbhm_faces/45120_face0.png,Black,Black,Male,30-39,"[2.8049442e-04 7.3838454e-01 1.0778092e-02 7.1898015e-05 2.3751860e-03
 2.4729264e-01 8.1721856e-04]",[0.00134894 0.9228987  0.0021042  0.07364813],[0.9805047  0.01949531],"[9.1400256e-09 4.1406679e-07 1.3695079e-03 3.5751706e-01 5.7615894e-01
 6.2892206e-02 2.0378656e-03 2.3300267e-05 6.0352914e-07]"
fbhm_faces/78610_face3.png,Black,Black,Male,20-29,"[1.5235967e-04 9.8825669e-01 2.0013882e-03 8.5269865e-05 1.1599170e-03
 8.0671376e-03 2.7724449e-04]",[1.0771423e-03 9.9204493e-01 4.0554517e-04 6.4724027e-03],[0.9899007  0.01009927],"[3.5848714e-06 2.6167196e-04 3.8385767e-02 7.1642476e-01 2.2642760e-01
 1.7686142e-02 7.5470633e-04 5.0883173e-05 4.8111260e-06]"
fbhm_faces/40897_face0.png,White,White,Male,40-49,"[9.7397953e-01 1.9486033e-06 2.1840329e-03 1.6025460e-04 4.8532478e-05
 1.1787720e-05 2.3613887e-02]",[9.9954194e-01 3.4135246e-05 2.7662734e-04 1.4727486e-04],[9.999901e-01 9.893049e-06],"[2.0841226e-06 2.7085534e-06 1.5079341e-04 6.5776659e-03 2.0448884e-01
 6.4935255e-01 1.3408558e-01 5.2807704e-03 5.9008627e-05]"
fbhm_faces/84150_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.22092834 0.00959888 0.53867745 0.00062131 0.00191179 0.18599604
 0.04226612]",[0.16461824 0.00991921 0.07549066 0.74997187],[7.5021898e-04 9.9924976e-01],"[5.1722407e-07 3.2625289e-04 5.7699621e-02 5.1989353e-01 3.8676971e-01
 3.2735988e-02 2.4926579e-03 8.0268685e-05 1.4841526e-06]"
fbhm_faces/95402_face1.png,Black,Black,Female,20-29,"[0.00858679 0.4594521  0.27310508 0.02589061 0.08895162 0.13552865
 0.00848513]",[0.00474434 0.74330294 0.04573231 0.20622037],[9.6304418e-04 9.9903697e-01],"[4.2172096e-07 4.4035199e-03 3.2546750e-01 6.3909155e-01 3.0598167e-02
 4.3554048e-04 3.2645878e-06 1.3152814e-07 5.4691394e-09]"
fbhm_faces/76429_face1.png,Indian,Indian,Male,60-69,"[0.02019163 0.3634436  0.05892911 0.00091216 0.00358606 0.42899027
 0.12394712]",[0.02431644 0.22709154 0.02052692 0.7280651 ],[0.99894375 0.00105625],"[1.0431146e-04 9.2610659e-05 2.5184895e-04 1.0324686e-03 5.1411828e-03
 4.0852979e-02 2.8213012e-01 5.8127624e-01 8.9118220e-02]"
fbhm_faces/64720_face0.png,White,White,Male,30-39,"[9.9343657e-01 4.9521048e-05 1.3616101e-03 1.6933755e-04 1.2461745e-04
 5.4440217e-05 4.8038713e-03]",[9.9076664e-01 8.6641224e-04 2.0144575e-03 6.3524777e-03],[9.9996608e-01 3.3942048e-05],"[3.66728204e-06 4.10743887e-05 3.32417013e-03 3.53944242e-01
 5.32347143e-01 1.04782030e-01 5.33570629e-03 2.09373538e-04
 1.26039795e-05]"
fbhm_faces/28617_face0.png,White,White,Male,50-59,"[9.9076259e-01 1.3022750e-04 1.6421002e-03 1.9945715e-04 1.8621550e-04
 1.4955510e-04 6.9299345e-03]",[9.9910676e-01 9.0120455e-05 6.3689944e-04 1.6621556e-04],[0.9815649  0.01843519],"[3.6364898e-05 4.2203032e-05 6.6091708e-04 5.5104746e-03 4.8764974e-02
 3.0170253e-01 5.2912742e-01 1.0691689e-01 7.2382661e-03]"
fbhm_faces/13764_face0.png,White,White,Male,40-49,"[9.8465073e-01 9.9175031e-06 1.6338615e-03 5.1857121e-05 3.7309550e-05
 2.3145489e-04 1.3384779e-02]",[9.9852401e-01 1.3194856e-05 5.3542179e-05 1.4091664e-03],[9.9919170e-01 8.0833054e-04],"[1.1466888e-06 2.0727762e-06 2.8040423e-04 3.3909325e-02 2.1139215e-01
 5.5373806e-01 1.9249985e-01 7.8511396e-03 3.2581092e-04]"
fbhm_faces/46870_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.2303686  0.00074536 0.5326943  0.01930378 0.1153186  0.08333936
 0.01823006]",[0.11207002 0.00139047 0.01388441 0.8726551 ],[0.13029072 0.86970925],"[1.2815304e-06 2.6692376e-03 2.4268486e-01 5.5387568e-01 1.7037435e-01
 2.9329550e-02 1.0389088e-03 2.3271774e-05 2.9343112e-06]"
fbhm_faces/87203_face1.png,Latino_Hispanic,White,Male,40-49,"[2.5974058e-02 6.9516292e-04 5.3809315e-01 2.2406774e-04 3.2746408e-03
 4.1571942e-01 1.6019579e-02]",[0.6194601  0.00088321 0.08476235 0.2948944 ],[0.9971506  0.00284941],"[1.2528060e-05 5.5105364e-05 6.2157016e-04 1.1679961e-02 3.6295661e-01
 5.6362420e-01 6.0515340e-02 5.2736193e-04 7.3487795e-06]"
fbhm_faces/42896_face0.png,White,White,Male,50-59,"[8.8360304e-01 3.7252306e-05 6.3048378e-02 1.7259970e-02 4.8053116e-03
 4.8097406e-04 3.0765159e-02]",[9.3686420e-01 1.4031690e-04 6.1094142e-02 1.9012891e-03],[9.9997216e-01 2.7809592e-05],"[8.1138833e-06 8.6898008e-06 1.4558661e-04 4.1824364e-04 2.1241521e-02
 3.0611092e-01 6.4050502e-01 3.1438176e-02 1.2381474e-04]"
fbhm_faces/97543_face8.png,White,White,Male,50-59,"[6.6870183e-01 4.5578983e-03 7.1778983e-02 2.0367649e-04 4.3825197e-04
 3.0728558e-02 2.2359079e-01]",[0.94307643 0.00529326 0.00105491 0.05057532],[0.9988446 0.0011554],"[3.1664952e-06 5.7682973e-06 1.7404671e-04 2.1850322e-03 1.1910733e-02
 8.2661688e-02 5.3690696e-01 3.2382202e-01 4.2330608e-02]"
fbhm_faces/36025_face1.png,White,White,Male,3-9,"[0.6187514  0.00269058 0.09006716 0.01496522 0.00956283 0.01566684
 0.24829602]",[0.9868147  0.00120068 0.00687106 0.00511353],[0.7907739  0.20922603],"[4.2721285e-03 6.0732001e-01 3.5895240e-01 1.7657267e-02 5.8038961e-03
 4.6924362e-03 1.0554099e-03 2.1298877e-04 3.3424185e-05]"
fbhm_faces/47015_face0.png,White,White,Female,20-29,"[6.8573594e-01 2.9282550e-05 3.2108363e-02 1.4897210e-03 2.6751361e-03
 5.1759239e-02 2.2620229e-01]",[9.4459152e-01 1.2972094e-04 7.3168292e-03 4.7961913e-02],[1.4389266e-04 9.9985611e-01],"[8.1391313e-08 4.2395354e-06 4.8857373e-03 6.4029640e-01 3.1807008e-01
 3.5856593e-02 8.4256870e-04 4.3646000e-05 6.5042019e-07]"
fbhm_faces/69470_face7.png,Black,Black,Male,20-29,"[1.8570428e-04 9.7368467e-01 9.6414061e-03 1.8915962e-03 1.2918978e-02
 1.4374108e-03 2.4032453e-04]",[7.60546885e-04 8.92134130e-01 9.65880975e-02 1.05172405e-02],[0.995245   0.00475502],"[3.2968685e-05 9.9839480e-04 4.6751041e-02 6.0315877e-01 2.7462980e-01
 6.5428674e-02 7.6085706e-03 1.1958333e-03 1.9596414e-04]"
fbhm_faces/62713_face0.png,Black,Black,Female,20-29,"[2.3637216e-05 7.8657049e-01 1.0652812e-03 3.2348027e-05 7.4232533e-03
 2.0471860e-01 1.6642349e-04]",[1.6949653e-04 8.1983310e-01 2.9151794e-03 1.7708227e-01],[1.7445648e-04 9.9982554e-01],"[5.2660681e-07 2.1266271e-04 2.2461433e-02 5.2511793e-01 4.2348391e-01
 2.7230233e-02 1.4181836e-03 7.2286486e-05 2.8940292e-06]"
fbhm_faces/91845_face0.png,Black,Black,Female,3-9,"[8.4836056e-06 9.9648964e-01 8.6235290e-04 6.3442130e-05 1.6396856e-03
 9.3484519e-04 1.4642068e-06]",[4.3049795e-06 9.9936593e-01 2.5362056e-04 3.7617522e-04],[0.29789835 0.70210165],"[5.6519825e-03 8.6215788e-01 1.1821901e-01 1.1816375e-02 1.8345244e-03
 2.9544052e-04 2.2153034e-05 2.0525924e-06 5.2184373e-07]"
fbhm_faces/75823_face3.png,Black,Black,Female,30-39,"[3.7732764e-04 9.7472501e-01 1.0387632e-02 4.4890592e-05 6.7184301e-04
 1.1632199e-02 2.1611124e-03]",[7.2231074e-04 9.5412290e-01 1.1981701e-03 4.3956634e-02],[6.6457572e-04 9.9933547e-01],"[2.8040273e-07 1.6303547e-05 4.5600962e-03 2.2627530e-01 5.5951619e-01
 1.9624692e-01 1.3089173e-02 2.8977255e-04 5.9357899e-06]"
fbhm_faces/57681_face0.png,Black,Black,Male,40-49,"[2.3203113e-06 9.9963331e-01 2.6512629e-05 4.6662610e-08 4.3840521e-07
 3.3562491e-04 1.7157572e-06]",[1.9817173e-06 9.9996400e-01 1.4536480e-06 3.2543794e-05],[9.990291e-01 9.709041e-04],"[4.9308942e-06 1.0532617e-04 2.8402023e-03 6.3131966e-02 3.3651841e-01
 5.0553662e-01 8.9497447e-02 2.2485163e-03 1.1653776e-04]"
fbhm_faces/89762_face0.png,Middle Eastern,White,Male,50-59,"[4.7746684e-02 8.7652363e-05 2.5337523e-02 9.4845629e-05 6.1006477e-04
 2.0240422e-02 9.0588278e-01]",[9.4024485e-01 3.4307051e-04 3.8079051e-03 5.5604126e-02],[0.98968685 0.01031317],"[3.5726844e-05 3.6985326e-05 2.6439078e-04 5.9227215e-04 1.4128807e-02
 2.0823875e-01 5.9239483e-01 1.6778110e-01 1.6527126e-02]"
fbhm_faces/95024_face0.png,Latino_Hispanic,White,Male,3-9,"[0.26996306 0.02796835 0.3872887  0.00218557 0.02442749 0.16638002
 0.12178691]",[0.55974007 0.05654794 0.03887553 0.34483644],[0.8490767  0.15092331],"[2.2680308e-01 7.5634205e-01 1.0572952e-02 5.6083419e-04 8.9372997e-04
 1.3338536e-03 1.0811344e-03 1.3445542e-03 1.0678284e-03]"
fbhm_faces/30579_face0.png,White,White,Male,60-69,"[0.765699   0.00232339 0.03013678 0.02518849 0.00822149 0.00346421
 0.16496652]",[0.8843284  0.00816382 0.09975471 0.007753  ],[0.9978234  0.00217653],"[2.9678556e-06 2.7340034e-06 2.7769662e-05 5.2149402e-04 1.6619926e-03
 1.2804656e-02 1.5963562e-01 5.5473804e-01 2.7060473e-01]"
fbhm_faces/87625_face0.png,White,White,Male,30-39,"[7.5019658e-01 2.7392976e-05 1.9053275e-02 1.3356324e-04 1.4495206e-04
 1.0314388e-03 2.2941275e-01]",[9.9808210e-01 7.8354851e-06 5.9791509e-04 1.3121348e-03],[9.9984682e-01 1.5322021e-04],"[2.2764416e-08 2.1945891e-07 1.1198603e-04 1.1808388e-01 7.7563846e-01
 1.0555727e-01 6.0103618e-04 7.1265717e-06 7.8519747e-08]"
fbhm_faces/58602_face25.png,White,White,Male,20-29,"[9.2764801e-01 6.5797439e-04 4.7724880e-02 4.7093057e-03 1.3143296e-03
 5.4543180e-04 1.7400032e-02]",[0.98804575 0.00434803 0.00588463 0.00172161],[0.9981465  0.00185351],"[2.4105511e-06 9.0252899e-05 8.8787796e-03 5.3535581e-01 4.2611060e-01
 2.8981235e-02 5.4751051e-04 3.0640131e-05 2.6557211e-06]"
fbhm_faces/26340_face5.png,White,White,Male,10-19,"[7.8492188e-01 1.3594552e-04 7.4554250e-02 1.8915549e-04 4.0001562e-04
 7.6490925e-03 1.3214968e-01]",[9.9354011e-01 1.5215509e-04 4.8463418e-05 6.2592118e-03],[0.99633056 0.00366945],"[4.4959338e-06 1.6674874e-03 4.3787444e-01 4.0522122e-01 1.3256110e-01
 2.1967376e-02 6.7322684e-04 2.9599370e-05 1.0546088e-06]"
fbhm_faces/06948_face0.png,Southeast Asian,White,Female,50-59,"[0.08412562 0.00071891 0.23284557 0.1700242  0.47921276 0.03002924
 0.00304367]",[0.7354169  0.00228896 0.13340743 0.12888663],[6.4690867e-05 9.9993527e-01],"[2.2049619e-06 4.7518502e-04 5.3054881e-03 3.0507537e-02 1.1139952e-01
 2.5193775e-01 3.7252116e-01 2.1050920e-01 1.7341983e-02]"
fbhm_faces/69750_face0.png,White,White,Male,20-29,"[9.9716711e-01 9.8124874e-06 6.3439191e-04 2.6470830e-04 1.4761701e-04
 6.2325213e-05 1.7140235e-03]",[9.9788475e-01 4.7376661e-06 1.9383178e-03 1.7216035e-04],[9.9943101e-01 5.6897424e-04],"[1.8581396e-07 6.5544045e-06 6.2747020e-03 8.0769175e-01 1.8149896e-01
 4.4761347e-03 4.9189322e-05 2.1892638e-06 3.1846207e-07]"
fbhm_faces/61905_face1.png,Indian,Indian,Female,40-49,"[0.12184658 0.00325092 0.11014254 0.00080356 0.01806143 0.7250832
 0.02081177]",[0.07093127 0.00929376 0.08981746 0.82995754],[1.938573e-04 9.998061e-01],"[6.8855816e-06 4.9061037e-04 1.0196699e-02 8.5874170e-02 3.5730323e-01
 4.3223056e-01 1.0800788e-01 5.5490667e-03 3.4090262e-04]"
fbhm_faces/14389_face0.png,White,White,Female,30-39,"[5.4255056e-01 2.2453372e-04 2.3395130e-02 7.4556854e-05 2.1330775e-04
 1.1564437e-02 4.2197746e-01]",[9.9516433e-01 6.1132573e-04 4.8283092e-04 3.7415226e-03],[0.01440379 0.9855962 ],"[1.4846019e-06 4.1534509e-05 2.5100820e-03 1.5937538e-01 4.4855893e-01
 3.3867049e-01 4.7792144e-02 2.8549703e-03 1.9500883e-04]"
fbhm_faces/80197_face0.png,White,White,Male,20-29,"[9.7190958e-01 2.4208029e-04 7.3014982e-03 7.8914800e-06 1.7994753e-05
 4.8802989e-03 1.5640678e-02]",[0.91109955 0.00655342 0.00104382 0.08130326],[0.9335399  0.06646008],"[4.8586264e-07 2.3530496e-05 5.4270281e-03 4.8194897e-01 4.1503271e-01
 9.1677025e-02 5.6731212e-03 1.9666176e-04 2.0430591e-05]"
fbhm_faces/67841_face0.png,White,White,Male,30-39,"[0.5775849  0.00324654 0.20124398 0.03104737 0.03129784 0.02774534
 0.12783417]",[0.5762135  0.01234992 0.3191745  0.0922621 ],[9.99987185e-01 1.28233405e-05],"[8.1891307e-07 8.6779910e-06 2.8871968e-03 2.1490856e-01 5.8062869e-01
 1.8445857e-01 1.6534289e-02 5.6075730e-04 1.2391620e-05]"
fbhm_faces/36748_face0.png,White,White,Female,10-19,"[0.8482215  0.00207454 0.0787323  0.00628256 0.00225784 0.00531287
 0.05711848]",[0.95662767 0.0047493  0.0213243  0.01729863],[0.03047971 0.96952033],"[2.4314261e-04 1.4892842e-01 5.2090603e-01 2.9235157e-01 3.5017792e-02
 2.4105872e-03 1.2126399e-04 1.7248311e-05 3.9107435e-06]"
fbhm_faces/52078_face1.png,Black,Black,Male,30-39,"[2.2180840e-05 9.8723298e-01 9.1054454e-04 5.4390468e-05 5.0112247e-03
 6.7466781e-03 2.2000237e-05]",[2.1605063e-05 9.8485607e-01 1.4744217e-03 1.3647914e-02],[9.9983156e-01 1.6841691e-04],"[5.8956431e-07 7.9853944e-06 2.3854102e-03 2.3582280e-01 3.8518786e-01
 2.3958218e-01 1.1105340e-01 2.1734534e-02 4.2252275e-03]"
fbhm_faces/92453_face0.png,East Asian,Asian,Male,50-59,"[6.8803143e-04 7.9847568e-06 3.3018531e-04 9.2298990e-01 7.5941503e-02
 9.2142518e-06 3.3168926e-05]",[8.5291402e-05 7.4878961e-05 9.9979329e-01 4.6478955e-05],[9.9989599e-01 1.0403454e-04],"[5.0817369e-05 8.5611083e-04 2.9680594e-03 7.8758318e-03 1.3009740e-01
 3.4219527e-01 4.1706660e-01 9.4226159e-02 4.6637356e-03]"
fbhm_faces/85392_face0.png,Middle Eastern,Indian,Male,30-39,"[5.1717218e-02 6.2092606e-02 3.6427855e-01 2.5906893e-05 1.6359369e-04
 1.4466178e-01 3.7706023e-01]",[0.14594796 0.05206675 0.0040303  0.797955  ],[9.9999839e-01 1.6203461e-06],"[1.3009344e-07 1.5849380e-06 7.6358690e-04 3.0835855e-01 6.1708409e-01
 7.1568564e-02 2.1729658e-03 4.9650833e-05 8.4541307e-07]"
fbhm_faces/86529_face1.png,Middle Eastern,White,Male,20-29,"[0.15085666 0.00226643 0.25312763 0.00224754 0.0085326  0.04538374
 0.5375854 ]",[0.4367563  0.00620999 0.3590837  0.19794996],[0.97748137 0.02251861],"[2.2840366e-05 1.3345864e-03 9.5730282e-02 5.0233078e-01 3.4529567e-01
 5.3706832e-02 1.4993475e-03 7.3437688e-05 6.2836743e-06]"
fbhm_faces/68159_face0.png,Black,Black,Male,3-9,"[0.0240963  0.7650763  0.10814611 0.00502485 0.01571109 0.07278119
 0.00916426]",[0.00902445 0.9676745  0.0037646  0.01953641],[0.50951594 0.49048406],"[3.3052072e-01 6.6040218e-01 8.1494721e-03 6.1078533e-04 1.8857898e-04
 9.5343443e-05 2.4542658e-05 6.4407509e-06 2.0627904e-06]"
fbhm_faces/14507_face1.png,Middle Eastern,White,Male,20-29,"[2.80047268e-01 3.50628135e-04 1.02974616e-01 9.82645750e-02
 3.11083645e-02 3.23626101e-02 4.54891980e-01]",[9.65476632e-01 3.06587666e-04 2.07785852e-02 1.34381745e-02],[0.9702072  0.02979277],"[3.0964380e-05 3.0672832e-03 1.6559184e-01 5.4103774e-01 2.1259688e-01
 6.9988064e-02 7.2215544e-03 4.3268196e-04 3.2992466e-05]"
fbhm_faces/82765_face0.png,White,White,Male,30-39,"[9.7814006e-01 1.7458553e-06 1.1318742e-03 2.5376217e-05 1.8373355e-05
 6.4453583e-05 2.0618128e-02]",[9.8485845e-01 7.6820247e-04 1.7745880e-04 1.4195808e-02],[0.9869366  0.01306332],"[1.2947328e-06 2.0223400e-05 7.0908242e-03 2.3286559e-01 5.1948655e-01
 2.2352016e-01 1.6635982e-02 3.6739375e-04 1.1921308e-05]"
fbhm_faces/51943_face0.png,White,White,Male,60-69,"[9.7490841e-01 9.5004543e-06 1.4138297e-03 5.7074147e-05 5.3499880e-05
 4.4223834e-05 2.3513447e-02]",[9.9969167e-01 5.6663910e-05 2.1843123e-04 3.3241693e-05],[9.99886811e-01 1.13193266e-04],"[5.3192971e-06 1.6562904e-06 2.8914190e-05 1.4295104e-04 1.7459360e-03
 3.0689506e-02 4.0720183e-01 5.2621621e-01 3.3967759e-02]"
fbhm_faces/34785_face13.png,Middle Eastern,White,Female,20-29,"[0.10481426 0.05955615 0.20955777 0.08769491 0.03677738 0.02049066
 0.48110878]",[0.46379858 0.22780176 0.25318676 0.05521288],[0.48381215 0.51618785],"[8.8361900e-05 1.2553934e-03 3.3095092e-02 3.9005488e-01 3.8889390e-01
 1.5310885e-01 2.8486444e-02 4.7041001e-03 3.1298868e-04]"
fbhm_faces/50834_face1.png,White,White,Female,30-39,"[9.3265802e-01 4.7227117e-05 3.7960485e-02 2.0821961e-03 1.1800361e-03
 9.1776851e-04 2.5154399e-02]",[9.7843653e-01 5.7841645e-04 7.8830952e-03 1.3101945e-02],[1.7320564e-05 9.9998271e-01],"[9.8625215e-08 6.2270160e-06 1.3173480e-03 2.9364681e-01 5.8627331e-01
 1.1027104e-01 8.2727941e-03 2.1058804e-04 1.7989649e-06]"
fbhm_faces/94013_face0.png,Black,Black,Male,50-59,"[5.4236087e-05 9.9865872e-01 3.0479414e-04 8.4062267e-06 7.1750539e-05
 8.8928232e-04 1.2792534e-05]",[7.5199583e-05 9.9735266e-01 1.2156216e-03 1.3565178e-03],[0.99875784 0.00124215],"[5.31340702e-05 7.64613069e-05 3.73038230e-04 1.08838174e-02
 8.40177760e-02 3.94380301e-01 4.26642060e-01 7.20050558e-02
 1.15682855e-02]"
fbhm_faces/24316_face0.png,Black,Black,Male,3-9,"[1.2284450e-04 9.9857992e-01 5.4366235e-04 2.6777900e-05 2.6847111e-04
 3.7880812e-04 7.9627542e-05]",[3.4453195e-05 9.9832588e-01 2.5832659e-04 1.3813918e-03],[0.92328215 0.07671784],"[3.2600823e-03 9.3180811e-01 6.1690718e-02 2.3041561e-03 6.0639618e-04
 2.5509088e-04 4.7631758e-05 1.8634108e-05 9.1456550e-06]"
fbhm_faces/31748_face0.png,White,White,Male,30-39,"[8.7154222e-01 1.4847325e-03 8.5983470e-02 5.0730095e-04 1.0828816e-03
 2.4074143e-02 1.5325251e-02]",[9.9039871e-01 2.1453058e-04 3.4607789e-03 5.9259604e-03],[0.9952584  0.00474155],"[4.0348633e-07 7.2951402e-06 1.3270166e-03 3.4047297e-01 6.0151666e-01
 5.5964228e-02 7.0188416e-04 9.1749807e-06 4.0155047e-07]"
fbhm_faces/92637_face0.png,White,White,Male,40-49,"[9.9651223e-01 1.4191320e-06 1.7084774e-04 2.3190395e-04 8.2672850e-05
 2.2120230e-06 2.9986373e-03]",[9.9994445e-01 3.9644283e-07 5.2899857e-05 2.2770141e-06],[0.97755957 0.02244043],"[2.8374009e-06 6.1666040e-05 4.2650052e-03 7.9609856e-02 3.0175015e-01
 4.5364201e-01 1.5029916e-01 9.7932415e-03 5.7597109e-04]"
